kind,replicate,method,cluster,jaccard
bootstrap,7,RPW K* (no refinement),1,0.9708193041526375
bootstrap,7,RPW K* (no refinement),2,0.976318842557838
bootstrap,7,RPW K* (no refinement),3,0.5564214895088772
bootstrap,7,RPW K* (no refinement),4,0.9509728711904596
bootstrap,7,RPW K* (no refinement),5,0.9087700244366006
bootstrap,7,RPW K* (no refinement),6,0.9519348625459639
bootstrap,7,RPW K* (no refinement),7,0.9348551177819471
bootstrap,7,RPW K* (no refinement),8,0.8439415895663805
bootstrap,7,RPW K* (no refinement),9,0.9821591353040761
bootstrap,7,RPW K* (no refinement),10,0.6866411353908538
bootstrap,7,RPW K* (no refinement),11,0.95589929241402
bootstrap,7,RPW K* (no refinement),12,0.8446072584767422
bootstrap,7,RPW K* (no refinement),13,0.09435518717837922
bootstrap,7,RPW K* (no refinement),14,0.8722650552198374
bootstrap,7,RPW K* (no refinement),15,0.8550240233966994
bootstrap,7,RPW K* (no refinement),16,0.7368306486721811
bootstrap,7,RPW K* (no refinement),17,0.6396163777203984
bootstrap,7,RPW K* (no refinement),18,0.6533333333333333
bootstrap,7,RPW K* (no refinement),19,0.6560525650745515
bootstrap,7,RPW K* (no refinement),20,0.8364728364728364
bootstrap,7,RPW K* (no refinement),21,0.9482816149482817
bootstrap,7,RPW K* (no refinement),22,0.9357384441939121
bootstrap,7,RPW K* (no refinement),23,0.8218623481781376
bootstrap,7,RPW K* (no refinement),24,0.426510989010989
bootstrap,7,RPW K* (no refinement),25,0.6937590711175616
bootstrap,7,RPW K* (no refinement),26,0.4410933081998115
bootstrap,7,RPW K* (no refinement),27,0.9213161659513591
bootstrap,7,RPW K* (no refinement),28,0.5615906886517944
bootstrap,7,RPW K* (no refinement),29,0.9094412331406551
bootstrap,7,RPW K* (no refinement),30,0.773371104815864
bootstrap,8,ZSH,0,0.9706575403949731
bootstrap,8,ZSH,1,0.3311378869474255
bootstrap,8,ZSH,2,0.9759562841530055
bootstrap,8,ZSH,3,0.9506767127110367
bootstrap,8,ZSH,4,0.9050650054171181
bootstrap,8,ZSH,5,0.39846249555634555
bootstrap,8,ZSH,6,0.7696625546635337
bootstrap,8,ZSH,7,0.44059092507914177
bootstrap,8,ZSH,8,0.944351639173105
bootstrap,8,ZSH,9,0.968113714944295
bootstrap,8,ZSH,10,0.8584873568431794
bootstrap,8,ZSH,11,0.7676223863778641
bootstrap,8,ZSH,12,0.9524278215223098
bootstrap,8,ZSH,13,0.8343506273312987
bootstrap,8,ZSH,14,0.14272144383756827
bootstrap,8,ZSH,15,0.2922794117647059
bootstrap,8,ZSH,16,0.844500104362346
bootstrap,8,ZSH,17,0.6214442013129103
bootstrap,8,ZSH,18,0.6335793357933579
bootstrap,8,ZSH,19,0.6582167832167832
bootstrap,8,ZSH,20,0.38323218700831646
bootstrap,8,ZSH,21,0.568904593639576
bootstrap,8,ZSH,22,0.3711137347500984
bootstrap,8,ZSH,23,0.5870577281191807
bootstrap,8,ZSH,24,0.9114349775784754
bootstrap,8,ZSH,25,0.4163032539416303
bootstrap,8,ZSH,26,0.7438080495356038
bootstrap,8,ZSH,27,0.9316239316239316
bootstrap,8,ZSH,28,0.8727015558698727
bootstrap,8,ZSH,29,0.9034090909090909
bootstrap,8,ZSH,30,0.9921465968586387
bootstrap,8,KMeans++ K*,0,0.9543735820519285
bootstrap,8,KMeans++ K*,1,0.7173808377467501
bootstrap,8,KMeans++ K*,2,0.4897147905098435
bootstrap,8,KMeans++ K*,3,0.6002198406155537
bootstrap,8,KMeans++ K*,4,0.9378607300802039
bootstrap,8,KMeans++ K*,5,0.3777652529237706
bootstrap,8,KMeans++ K*,6,0.9653944862985346
bootstrap,8,KMeans++ K*,7,0.9851161897445746
bootstrap,8,KMeans++ K*,8,0.674470549305096
bootstrap,8,KMeans++ K*,9,0.8878081131866917
bootstrap,8,KMeans++ K*,10,0.8065386922615477
bootstrap,8,KMeans++ K*,11,0.7991543340380549
bootstrap,8,KMeans++ K*,12,0.9505680979784565
bootstrap,8,KMeans++ K*,13,0.9507020757020757
bootstrap,8,KMeans++ K*,14,0.8907889064520764
bootstrap,8,KMeans++ K*,15,0.9798251513113652
bootstrap,8,KMeans++ K*,16,0.8712834718374884
bootstrap,8,KMeans++ K*,17,0.9665144596651446
bootstrap,8,KMeans++ K*,18,0.9660107334525939
bootstrap,8,KMeans++ K*,19,0.9590464547677262
bootstrap,8,KMeans++ K*,20,0.9764131760878406
bootstrap,8,KMeans++ K*,21,0.9509525739764897
bootstrap,8,KMeans++ K*,22,0.9741144414168937
bootstrap,8,KMeans++ K*,23,0.8893596986817326
bootstrap,8,KMeans++ K*,24,0.8274415817855003
bootstrap,8,KMeans++ K*,25,0.9845454545454545
bootstrap,8,KMeans++ K*,26,0.9114754098360656
bootstrap,8,KMeans++ K*,27,0.9465408805031447
bootstrap,8,KMeans++ K*,28,0.10826666666666666
bootstrap,8,KMeans++ K*,29,0.9157894736842105
bootstrap,8,KMeans++ K*,30,0.9919354838709677
bootstrap,8,RPW K* (no refinement),0,0.8692891548679025
bootstrap,8,RPW K* (no refinement),1,0.9705502888876424
bootstrap,8,RPW K* (no refinement),2,0.9759562841530055
bootstrap,8,RPW K* (no refinement),3,0.8721430326861637
bootstrap,8,RPW K* (no refinement),4,0.95068359375
bootstrap,8,RPW K* (no refinement),5,0.9046491168708127
bootstrap,8,RPW K* (no refinement),6,0.4385237258347979
bootstrap,8,RPW K* (no refinement),7,0.9418011452368558
bootstrap,8,RPW K* (no refinement),8,0.9723537834563278
bootstrap,8,RPW K* (no refinement),9,0.968113714944295
bootstrap,8,RPW K* (no refinement),10,0.7616091383163646
bootstrap,8,RPW K* (no refinement),11,0.9527326440177253
bootstrap,8,RPW K* (no refinement),12,0.8352282368912268
bootstrap,8,RPW K* (no refinement),13,0.09749819829095027
bootstrap,8,RPW K* (no refinement),14,0.2941068139963168
bootstrap,8,RPW K* (no refinement),15,0.8450939457202505
bootstrap,8,RPW K* (no refinement),16,0.6201838879159369
bootstrap,8,RPW K* (no refinement),17,0.6345018450184502
bootstrap,8,RPW K* (no refinement),18,0.6584407075780738
bootstrap,8,RPW K* (no refinement),19,0.5707524846190251
bootstrap,8,RPW K* (no refinement),20,0.39500229252636404
bootstrap,8,RPW K* (no refinement),21,0.36996336996337
bootstrap,8,RPW K* (no refinement),22,0.9223744292237442
bootstrap,8,RPW K* (no refinement),23,0.5036764705882353
bootstrap,8,RPW K* (no refinement),24,0.4167226326393553
bootstrap,8,RPW K* (no refinement),25,0.578404401650619
bootstrap,8,RPW K* (no refinement),26,0.4934426229508197
bootstrap,8,RPW K* (no refinement),27,0.8497191011235955
bootstrap,8,RPW K* (no refinement),28,0.3350582147477361
bootstrap,8,RPW K* (no refinement),29,0.8990476190476191
bootstrap,8,RPW K* (no refinement),30,0.6813186813186813
bootstrap,9,ZSH,0,0.9645785686394823
bootstrap,9,ZSH,1,0.9887883806854376
bootstrap,9,ZSH,2,0.9131991353688192
bootstrap,9,ZSH,3,0.9195237117634982
bootstrap,9,ZSH,4,0.9066784308402335
bootstrap,9,ZSH,5,0.978372891942536
bootstrap,9,ZSH,6,0.931827065905715
bootstrap,9,ZSH,7,0.9437505458992052
bootstrap,9,ZSH,8,0.9338953428600801
bootstrap,9,ZSH,9,0.9490716864363073
bootstrap,9,ZSH,10,0.9823713763384696
bootstrap,9,ZSH,11,0.7077300326950023
bootstrap,9,ZSH,12,0.9554005838469024
bootstrap,9,ZSH,13,0.5697281211957257
bootstrap,9,ZSH,14,0.8214220767412257
bootstrap,9,ZSH,15,0.8445959909072123
bootstrap,9,ZSH,16,0.7857007035558091
bootstrap,9,ZSH,17,0.2733892670571474
bootstrap,9,ZSH,18,0.5006044122091267
bootstrap,9,ZSH,19,0.18934852118305356
bootstrap,9,ZSH,20,0.5839653304442037
bootstrap,9,ZSH,21,0.6614832535885168
bootstrap,9,ZSH,22,0.9257570823835884
bootstrap,9,ZSH,23,0.7808577405857741
bootstrap,9,ZSH,24,0.9128262076624097
bootstrap,9,ZSH,25,0.166274694261524
bootstrap,9,ZSH,26,0.5279291553133515
bootstrap,9,ZSH,27,0.7606837606837606
bootstrap,9,ZSH,28,0.8981612446958982
bootstrap,9,ZSH,29,0.947265625
bootstrap,9,ZSH,30,0.9345549738219895
bootstrap,9,KMeans++ K*,0,0.9207606173711288
bootstrap,9,KMeans++ K*,1,0.7870869960594119
bootstrap,9,KMeans++ K*,2,0.4329411764705882
bootstrap,9,KMeans++ K*,3,0.6206134440191904
bootstrap,9,KMeans++ K*,4,0.9418544514222387
bootstrap,9,KMeans++ K*,5,0.3669922879177378
bootstrap,9,KMeans++ K*,6,0.8561272074000459
bootstrap,9,KMeans++ K*,7,0.8650221729490022
bootstrap,9,KMeans++ K*,8,0.42133672974284325
bootstrap,9,KMeans++ K*,9,0.8712787371543596
bootstrap,9,KMeans++ K*,10,0.559159964253798
bootstrap,9,KMeans++ K*,11,0.7592494714587738
bootstrap,9,KMeans++ K*,12,0.6625972632143815
bootstrap,9,KMeans++ K*,13,0.8019147788565264
bootstrap,9,KMeans++ K*,14,0.7363476953907816
bootstrap,9,KMeans++ K*,15,0.9043434172722663
bootstrap,9,KMeans++ K*,16,0.6891891891891891
bootstrap,9,KMeans++ K*,17,0.9573400250941029
bootstrap,9,KMeans++ K*,18,0.823041675758237
bootstrap,9,KMeans++ K*,19,0.6503496503496503
bootstrap,9,KMeans++ K*,20,0.9476861167002012
bootstrap,9,KMeans++ K*,21,0.7786547700754975
bootstrap,9,KMeans++ K*,22,0.9796472184531886
bootstrap,9,KMeans++ K*,23,0.8918791312559018
bootstrap,9,KMeans++ K*,24,0.6747058823529412
bootstrap,9,KMeans++ K*,25,0.9427792915531336
bootstrap,9,KMeans++ K*,26,0.9199110122358176
bootstrap,9,KMeans++ K*,27,0.9479495268138801
bootstrap,9,KMeans++ K*,28,0.11806797853309481
bootstrap,9,KMeans++ K*,29,0.9859649122807017
bootstrap,9,KMeans++ K*,30,0.9959349593495935
bootstrap,9,RPW K* (no refinement),0,0.8929779411764706
bootstrap,9,RPW K* (no refinement),1,0.9643852413331847
bootstrap,9,RPW K* (no refinement),2,0.9450765271569822
bootstrap,9,RPW K* (no refinement),3,0.9148349887856456
bootstrap,9,RPW K* (no refinement),4,0.9286747984287782
bootstrap,9,RPW K* (no refinement),5,0.8623188405797102
bootstrap,9,RPW K* (no refinement),6,0.9419000261711594
bootstrap,9,RPW K* (no refinement),7,0.9298507462686567
bootstrap,9,RPW K* (no refinement),8,0.9326436038366204
bootstrap,9,RPW K* (no refinement),9,0.9550706033376123
bootstrap,9,RPW K* (no refinement),10,0.6654516459733455
bootstrap,9,RPW K* (no refinement),11,0.9020700636942676
bootstrap,9,RPW K* (no refinement),12,0.5835721107927412
bootstrap,9,RPW K* (no refinement),13,0.2874754833286635
bootstrap,9,RPW K* (no refinement),14,0.8376543209876544
bootstrap,9,RPW K* (no refinement),15,0.7896802040415931
bootstrap,9,RPW K* (no refinement),16,0.2723242558581381
bootstrap,9,RPW K* (no refinement),17,0.6393355716557696
bootstrap,9,RPW K* (no refinement),18,0.2187244480784955
bootstrap,9,RPW K* (no refinement),19,0.6379928315412187
bootstrap,9,RPW K* (no refinement),20,0.549771934531795
bootstrap,9,RPW K* (no refinement),21,0.9245283018867925
bootstrap,9,RPW K* (no refinement),22,0.9239007891770011
bootstrap,9,RPW K* (no refinement),23,0.8213304013194063
bootstrap,9,RPW K* (no refinement),24,0.1839611178614824
bootstrap,9,RPW K* (no refinement),25,0.8003220611916264
bootstrap,9,RPW K* (no refinement),26,0.4647058823529412
bootstrap,9,RPW K* (no refinement),27,0.8991477272727273
bootstrap,9,RPW K* (no refinement),28,0.5715705765407555
bootstrap,9,RPW K* (no refinement),29,0.9584158415841584
bootstrap,9,RPW K* (no refinement),30,0.7647058823529411
bootstrap,10,ZSH,0,0.9695696032279758
bootstrap,10,ZSH,1,0.3268984268790056
bootstrap,10,ZSH,2,0.9726981093440721
bootstrap,10,ZSH,3,0.9481450546391035
bootstrap,10,ZSH,4,0.8824190350297423
bootstrap,10,ZSH,5,0.3948530395611257
bootstrap,10,ZSH,6,0.7299395482023544
bootstrap,10,ZSH,7,0.4450472030435395
bootstrap,10,ZSH,8,0.939362367159825
bootstrap,10,ZSH,9,0.9669907881269192
bootstrap,10,ZSH,10,0.8595078807120988
bootstrap,10,ZSH,11,0.7401819923371648
bootstrap,10,ZSH,12,0.9494245420651646
bootstrap,10,ZSH,13,0.5775290215588723
bootstrap,10,ZSH,14,0.135719433101129
bootstrap,10,ZSH,15,0.28879743941472336
bootstrap,10,ZSH,16,0.8072825876428433
bootstrap,10,ZSH,17,0.27467739232445115
bootstrap,10,ZSH,18,0.6294536817102138
bootstrap,10,ZSH,19,0.654553320354748
bootstrap,10,ZSH,20,0.5320041972717734
bootstrap,10,ZSH,21,0.5806528472718608
bootstrap,10,ZSH,22,0.3737613951644867
bootstrap,10,ZSH,23,0.8071912454403335
bootstrap,10,ZSH,24,0.910414333706607
bootstrap,10,ZSH,25,0.40609137055837563
bootstrap,10,ZSH,26,0.7775246772968869
bootstrap,10,ZSH,27,0.4779969650986343
bootstrap,10,ZSH,28,0.8531073446327684
bootstrap,10,ZSH,29,0.8696461824953445
bootstrap,10,ZSH,30,0.693717277486911
bootstrap,10,KMeans++ K*,0,0.9599076722364394
bootstrap,10,KMeans++ K*,1,0.7925655088360756
bootstrap,10,KMeans++ K*,2,0.43851453929697537
bootstrap,10,KMeans++ K*,3,0.6820181703902635
bootstrap,10,KMeans++ K*,4,0.8323485967503693
bootstrap,10,KMeans++ K*,5,0.5053363117398858
bootstrap,10,KMeans++ K*,6,0.7951868179518682
bootstrap,10,KMeans++ K*,7,0.716581446311176
bootstrap,10,KMeans++ K*,8,0.38135162601626016
bootstrap,10,KMeans++ K*,9,0.8945179997811576
bootstrap,10,KMeans++ K*,10,0.6313276976628543
bootstrap,10,KMeans++ K*,11,0.7480179704016914
bootstrap,10,KMeans++ K*,12,0.5795909293019119
bootstrap,10,KMeans++ K*,13,0.18337582865884752
bootstrap,10,KMeans++ K*,14,0.6881965552178319
bootstrap,10,KMeans++ K*,15,0.5684941628491207
bootstrap,10,KMeans++ K*,16,0.8018302828618968
bootstrap,10,KMeans++ K*,17,0.9336338592536939
bootstrap,10,KMeans++ K*,18,0.5888927698218652
bootstrap,10,KMeans++ K*,19,0.5081515499425947
bootstrap,10,KMeans++ K*,20,0.9311608961303462
bootstrap,10,KMeans++ K*,21,0.7688044338875692
bootstrap,10,KMeans++ K*,22,0.9661857529305681
bootstrap,10,KMeans++ K*,23,0.8852459016393442
bootstrap,10,KMeans++ K*,24,0.40521523178807944
bootstrap,10,KMeans++ K*,25,0.5593726661687827
bootstrap,10,KMeans++ K*,26,0.949171270718232
bootstrap,10,KMeans++ K*,27,0.9601910828025477
bootstrap,10,KMeans++ K*,28,0.0919831223628692
bootstrap,10,KMeans++ K*,29,0.968421052631579
bootstrap,10,KMeans++ K*,30,0.24723618090452262
bootstrap,10,RPW K* (no refinement),0,0.8238412048545108
bootstrap,10,RPW K* (no refinement),1,0.9696256444743331
bootstrap,10,RPW K* (no refinement),2,0.9751008960941241
bootstrap,10,RPW K* (no refinement),3,0.768943466696848
bootstrap,10,RPW K* (no refinement),4,0.948401921871736
bootstrap,10,RPW K* (no refinement),5,0.8831108761728558
bootstrap,10,RPW K* (no refinement),6,0.515440136914949
bootstrap,10,RPW K* (no refinement),7,0.9366036167117023
bootstrap,10,RPW K* (no refinement),8,0.9674608427090228
bootstrap,10,RPW K* (no refinement),9,0.9836108220603538
bootstrap,10,RPW K* (no refinement),10,0.7058554437328454
bootstrap,10,RPW K* (no refinement),11,0.9503649635036496
bootstrap,10,RPW K* (no refinement),12,0.5780298837852794
bootstrap,10,RPW K* (no refinement),13,0.09771123607579069
bootstrap,10,RPW K* (no refinement),14,0.2085029006840419
bootstrap,10,RPW K* (no refinement),15,0.8073643410852713
bootstrap,10,RPW K* (no refinement),16,0.2731078365706631
bootstrap,10,RPW K* (no refinement),17,0.6323502472980399
bootstrap,10,RPW K* (no refinement),18,0.6484458735262594
bootstrap,10,RPW K* (no refinement),19,0.5801672640382318
bootstrap,10,RPW K* (no refinement),20,0.5040354074459776
bootstrap,10,RPW K* (no refinement),21,0.42296207823230814
bootstrap,10,RPW K* (no refinement),22,0.9231644849174729
bootstrap,10,RPW K* (no refinement),23,0.7100202429149798
bootstrap,10,RPW K* (no refinement),24,0.40582655826558267
bootstrap,10,RPW K* (no refinement),25,0.8094500387296669
bootstrap,10,RPW K* (no refinement),26,0.8864426419466975
bootstrap,10,RPW K* (no refinement),27,0.859375
bootstrap,10,RPW K* (no refinement),28,0.8839541547277937
bootstrap,10,RPW K* (no refinement),29,0.889943074003795
bootstrap,10,RPW K* (no refinement),30,0.9706959706959707
bootstrap,11,ZSH,0,0.9708225788351476
bootstrap,11,ZSH,1,0.3577589556298081
bootstrap,11,ZSH,2,0.9756281235024303
bootstrap,11,ZSH,3,0.9521547810295453
bootstrap,11,ZSH,4,0.9102633722508824
bootstrap,11,ZSH,5,0.38090110268780153
bootstrap,11,ZSH,6,0.791702736898182
bootstrap,11,ZSH,7,0.977961432506887
bootstrap,11,ZSH,8,0.9115530681591045
bootstrap,11,ZSH,9,0.9773895169578622
bootstrap,11,ZSH,10,0.848132408857079
bootstrap,11,ZSH,11,0.6882591093117408
bootstrap,11,ZSH,12,0.9612301652216587
bootstrap,11,ZSH,13,0.8540157998683344
bootstrap,11,ZSH,14,0.14515748959233368
bootstrap,11,ZSH,15,0.9026915113871635
bootstrap,11,ZSH,16,0.8193804939305148
bootstrap,11,ZSH,17,0.7369596103105338
bootstrap,11,ZSH,18,0.5972850678733032
bootstrap,11,ZSH,19,0.1998989388580091
bootstrap,11,ZSH,20,0.6834838024429103
bootstrap,11,ZSH,21,0.619949783154531
bootstrap,11,ZSH,22,0.9899025069637883
bootstrap,11,ZSH,23,0.48236632536973834
bootstrap,11,ZSH,24,0.9122709605774569
bootstrap,11,ZSH,25,0.19860279441117765
bootstrap,11,ZSH,26,0.5375909458367018
bootstrap,11,ZSH,27,0.5717948717948718
bootstrap,11,ZSH,28,0.8714285714285714
bootstrap,11,ZSH,29,0.8840304182509505
bootstrap,11,ZSH,30,0.6858638743455497
bootstrap,11,KMeans++ K*,0,0.9496827062409434
bootstrap,11,KMeans++ K*,1,0.7234068112198931
bootstrap,11,KMeans++ K*,2,0.4862606052931493
bootstrap,11,KMeans++ K*,3,0.5810700484406466
bootstrap,11,KMeans++ K*,4,0.9228548160213222
bootstrap,11,KMeans++ K*,5,0.3765362339313462
bootstrap,11,KMeans++ K*,6,0.6444277005274334
bootstrap,11,KMeans++ K*,7,0.41161948650427915
bootstrap,11,KMeans++ K*,8,0.6281789638932496
bootstrap,11,KMeans++ K*,9,0.8749314317059792
bootstrap,11,KMeans++ K*,10,0.6322046794749857
bootstrap,11,KMeans++ K*,11,0.8053646934460887
bootstrap,11,KMeans++ K*,12,0.3721436343852013
bootstrap,11,KMeans++ K*,13,0.18500741775024
bootstrap,11,KMeans++ K*,14,0.7652414885193982
bootstrap,11,KMeans++ K*,15,0.4159228203047516
bootstrap,11,KMeans++ K*,16,0.5771369455579982
bootstrap,11,KMeans++ K*,17,0.9183370452858204
bootstrap,11,KMeans++ K*,18,0.6182270091135046
bootstrap,11,KMeans++ K*,19,0.5397055273956071
bootstrap,11,KMeans++ K*,20,0.8478007006617361
bootstrap,11,KMeans++ K*,21,0.1709329384387561
bootstrap,11,KMeans++ K*,22,0.9550711743772242
bootstrap,11,KMeans++ K*,23,0.991187143597719
bootstrap,11,KMeans++ K*,24,0.8729318332230311
bootstrap,11,KMeans++ K*,25,0.9844464775846294
bootstrap,11,KMeans++ K*,26,0.8562992125984252
bootstrap,11,KMeans++ K*,27,0.9983443708609272
bootstrap,11,KMeans++ K*,28,0.9834368530020704
bootstrap,11,KMeans++ K*,29,0.9594594594594594
bootstrap,11,KMeans++ K*,30,0.9919354838709677
bootstrap,11,RPW K* (no refinement),0,0.884260097808368
bootstrap,11,RPW K* (no refinement),1,0.9706608324918659
bootstrap,11,RPW K* (no refinement),2,0.968437628371902
bootstrap,11,RPW K* (no refinement),3,0.9018250471994965
bootstrap,11,RPW K* (no refinement),4,0.9522179531959483
bootstrap,11,RPW K* (no refinement),5,0.9079704747071172
bootstrap,11,RPW K* (no refinement),6,0.9763870395028851
bootstrap,11,RPW K* (no refinement),7,0.9092539097519673
bootstrap,11,RPW K* (no refinement),8,0.9651643805791422
bootstrap,11,RPW K* (no refinement),9,0.980660134089737
bootstrap,11,RPW K* (no refinement),10,0.7029969562163427
bootstrap,11,RPW K* (no refinement),11,0.9607394078194013
bootstrap,11,RPW K* (no refinement),12,0.8424853064651553
bootstrap,11,RPW K* (no refinement),13,0.09981540526934049
bootstrap,11,RPW K* (no refinement),14,0.8987603305785123
bootstrap,11,RPW K* (no refinement),15,0.8393213572854291
bootstrap,11,RPW K* (no refinement),16,0.6354623450905624
bootstrap,11,RPW K* (no refinement),17,0.5317639471138342
bootstrap,11,RPW K* (no refinement),18,0.19554519554519553
bootstrap,11,RPW K* (no refinement),19,0.7092146851446632
bootstrap,11,RPW K* (no refinement),20,0.639513356254959
bootstrap,11,RPW K* (no refinement),21,0.98989898989899
bootstrap,11,RPW K* (no refinement),22,0.9384615384615385
bootstrap,11,RPW K* (no refinement),23,0.512421052631579
bootstrap,11,RPW K* (no refinement),24,0.10426770126091174
bootstrap,11,RPW K* (no refinement),25,0.45505971087366437
bootstrap,11,RPW K* (no refinement),26,0.6866666666666666
bootstrap,11,RPW K* (no refinement),27,0.8807471264367817
bootstrap,11,RPW K* (no refinement),28,0.8245363766048502
bootstrap,11,RPW K* (no refinement),29,0.8976833976833977
bootstrap,11,RPW K* (no refinement),30,0.9597069597069597
bootstrap,12,ZSH,0,0.9963022879593252
bootstrap,12,ZSH,1,0.989423383243071
bootstrap,12,ZSH,2,0.8750169445574082
bootstrap,12,ZSH,3,0.9733043721973094
bootstrap,12,ZSH,4,0.9347284504235177
bootstrap,12,ZSH,5,0.9892061008994916
bootstrap,12,ZSH,6,0.9705667127408732
bootstrap,12,ZSH,7,0.4046836770360014
bootstrap,12,ZSH,8,0.9818340041335799
bootstrap,12,ZSH,9,0.9688104137131074
bootstrap,12,ZSH,10,0.9929217459693276
bootstrap,12,ZSH,11,0.7667260239124905
bootstrap,12,ZSH,12,0.9712098518888335
bootstrap,12,ZSH,13,0.8792746113989637
bootstrap,12,ZSH,14,0.9791387559808612
bootstrap,12,ZSH,15,0.31436809226333495
bootstrap,12,ZSH,16,0.9243662266918081
bootstrap,12,ZSH,17,0.6078467831907772
bootstrap,12,ZSH,18,0.6351656626506024
bootstrap,12,ZSH,19,0.6703860745369338
bootstrap,12,ZSH,20,0.8811300639658849
bootstrap,12,ZSH,21,0.8833819241982507
bootstrap,12,ZSH,22,0.3492828882294758
bootstrap,12,ZSH,23,0.9556929417825863
bootstrap,12,ZSH,24,0.9759103641456582
bootstrap,12,ZSH,25,0.14756224066390042
bootstrap,12,ZSH,26,0.9596122778675282
bootstrap,12,ZSH,27,0.9886759581881533
bootstrap,12,ZSH,28,0.96045197740113
bootstrap,12,ZSH,29,0.9769673704414588
bootstrap,12,ZSH,30,0.9947916666666666
bootstrap,12,KMeans++ K*,0,0.9582037129954842
bootstrap,12,KMeans++ K*,1,0.9480749746707193
bootstrap,12,KMeans++ K*,2,0.9746062582390898
bootstrap,12,KMeans++ K*,3,0.635372636262514
bootstrap,12,KMeans++ K*,4,0.9380669144981413
bootstrap,12,KMeans++ K*,5,0.3962196861626248
bootstrap,12,KMeans++ K*,6,0.8381920724441974
bootstrap,12,KMeans++ K*,7,0.7470093385814618
bootstrap,12,KMeans++ K*,8,0.5050370784944732
bootstrap,12,KMeans++ K*,9,0.885321605277625
bootstrap,12,KMeans++ K*,10,0.7689375893282515
bootstrap,12,KMeans++ K*,11,0.9904462766653579
bootstrap,12,KMeans++ K*,12,0.5529301672710258
bootstrap,12,KMeans++ K*,13,0.36253845277429647
bootstrap,12,KMeans++ K*,14,0.7874455337690632
bootstrap,12,KMeans++ K*,15,0.1660370109496062
bootstrap,12,KMeans++ K*,16,0.7576397919375812
bootstrap,12,KMeans++ K*,17,0.8826021934197408
bootstrap,12,KMeans++ K*,18,0.6709545115585384
bootstrap,12,KMeans++ K*,19,0.5185672899657624
bootstrap,12,KMeans++ K*,20,0.6419229409685401
bootstrap,12,KMeans++ K*,21,0.5930968967701077
bootstrap,12,KMeans++ K*,22,0.6852214817718542
bootstrap,12,KMeans++ K*,23,0.9399801587301587
bootstrap,12,KMeans++ K*,24,0.7273324572930355
bootstrap,12,KMeans++ K*,25,0.9316317228805834
bootstrap,12,KMeans++ K*,26,0.9083969465648855
bootstrap,12,KMeans++ K*,27,0.9934102141680395
bootstrap,12,KMeans++ K*,28,0.9533468559837728
bootstrap,12,KMeans++ K*,29,0.9190140845070423
bootstrap,12,KMeans++ K*,30,0.983739837398374
bootstrap,12,RPW K* (no refinement),0,0.7577512645275879
bootstrap,12,RPW K* (no refinement),1,0.9960138648180242
bootstrap,12,RPW K* (no refinement),2,0.8291229258381307
bootstrap,12,RPW K* (no refinement),3,0.6282752217866722
bootstrap,12,RPW K* (no refinement),4,0.9708642667040202
bootstrap,12,RPW K* (no refinement),5,0.9075361907465228
bootstrap,12,RPW K* (no refinement),6,0.9426357938718662
bootstrap,12,RPW K* (no refinement),7,0.9793590439978272
bootstrap,12,RPW K* (no refinement),8,0.8595821163783419
bootstrap,12,RPW K* (no refinement),9,0.9801592481399295
bootstrap,12,RPW K* (no refinement),10,0.70368684569868
bootstrap,12,RPW K* (no refinement),11,0.9652072581987681
bootstrap,12,RPW K* (no refinement),12,0.8786777431637245
bootstrap,12,RPW K* (no refinement),13,0.9437349620581159
bootstrap,12,RPW K* (no refinement),14,0.8597219340112057
bootstrap,12,RPW K* (no refinement),15,0.9101921470342523
bootstrap,12,RPW K* (no refinement),16,0.6010165184243964
bootstrap,12,RPW K* (no refinement),17,0.6146472392638037
bootstrap,12,RPW K* (no refinement),18,0.7046948356807512
bootstrap,12,RPW K* (no refinement),19,0.8913217623497998
bootstrap,12,RPW K* (no refinement),20,0.8875502008032129
bootstrap,12,RPW K* (no refinement),21,0.9357918999012184
bootstrap,12,RPW K* (no refinement),22,0.969066366704162
bootstrap,12,RPW K* (no refinement),23,0.875189489641233
bootstrap,12,RPW K* (no refinement),24,0.17178743961352658
bootstrap,12,RPW K* (no refinement),25,0.7182398864442867
bootstrap,12,RPW K* (no refinement),26,0.43914956011730205
bootstrap,12,RPW K* (no refinement),27,0.9603960396039604
bootstrap,12,RPW K* (no refinement),28,0.43481717011128773
bootstrap,12,RPW K* (no refinement),29,0.9653846153846154
bootstrap,12,RPW K* (no refinement),30,0.7109375
bootstrap,13,ZSH,0,0.9558587923319154
bootstrap,13,ZSH,1,0.6663068544232373
bootstrap,13,ZSH,2,0.8913379477185673
bootstrap,13,ZSH,3,0.8976766175874645
bootstrap,13,ZSH,4,0.9073985024386892
bootstrap,13,ZSH,5,0.7468950497380658
bootstrap,13,ZSH,6,0.47837894297054523
bootstrap,13,ZSH,7,0.8583628746374476
bootstrap,13,ZSH,8,0.9198286413708691
bootstrap,13,ZSH,9,0.9430346970481616
bootstrap,13,ZSH,10,0.6276537234627654
bootstrap,13,ZSH,11,0.531647072794205
bootstrap,13,ZSH,12,0.8812084783296426
bootstrap,13,ZSH,13,0.8511753762895315
bootstrap,13,ZSH,14,0.6997936726272352
bootstrap,13,ZSH,15,0.88046875
bootstrap,13,ZSH,16,0.833691196564513
bootstrap,13,ZSH,17,0.5845797720797721
